CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Cluster,Segment
14124.0,84,1,281.34000000000003,2,1,2,5,0,At Risk
14125.0,11,3,2720.63,5,2,5,12,2,Loyal Customers
14126.0,8,3,706.1300000000001,5,2,3,10,3,Potential Loyalists
14127.0,123,3,709.71,2,2,3,7,2,Loyal Customers
14128.0,61,2,637.5,3,1,3,7,2,Loyal Customers
14129.0,2,5,1123.8600000000001,5,3,4,12,1,Champions
14130.0,319,1,480.91,1,1,3,5,0,At Risk
14132.0,2,11,3586.0299999999997,5,4,5,14,1,Champions
14133.0,130,3,605.64,2,2,3,7,2,Loyal Customers
14135.0,2,15,4690.31,5,4,5,14,1,Champions
14138.0,2,2,965.8800000000001,5,1,4,10,3,Potential Loyalists
14139.0,46,1,415.82,3,1,2,6,3,Potential Loyalists
14140.0,4,2,935.05,5,1,4,10,3,Potential Loyalists
14141.0,3,4,915.13,5,3,4,12,3,Potential Loyalists
14142.0,373,1,311.81,1,1,2,4,0,At Risk
14143.0,134,1,115.8,2,1,1,4,0,At Risk
14145.0,47,4,3742.2,3,3,5,11,2,Loyal Customers
14146.0,9,5,4191.0,5,3,5,13,1,Champions
14147.0,78,2,483.4,2,1,3,6,0,At Risk
14148.0,234,1,157.2,1,1,1,3,0,At Risk
14149.0,221,1,446.62,1,1,2,4,0,At Risk
14150.0,36,2,658.64,3,1,3,7,3,Potential Loyalists
14152.0,75,2,621.29,2,1,3,6,2,Loyal Customers
14154.0,239,2,1345.62,1,1,4,6,2,Loyal Customers
14155.0,266,1,118.75,1,1,1,3,0,At Risk
14157.0,20,2,421.64000000000004,4,1,2,7,3,Potential Loyalists
14158.0,40,1,507.66,3,1,3,7,3,Potential Loyalists
14159.0,20,11,4508.73,4,4,5,13,1,Champions
14161.0,216,3,1077.04,1,2,4,7,2,Loyal Customers
14162.0,174,2,289.36,2,1,2,5,0,At Risk
14163.0,87,4,2445.91,2,3,5,10,2,Loyal Customers
14164.0,71,2,1631.77,3,1,4,8,2,Loyal Customers
14165.0,276,1,117.89,1,1,1,3,0,At Risk
14167.0,39,4,541.34,3,3,3,9,2,Loyal Customers
14171.0,98,1,362.13,2,1,2,5,0,At Risk
14173.0,11,4,450.84,5,3,2,10,3,Potential Loyalists
14174.0,33,1,134.46,4,1,1,6,3,Potential Loyalists
14175.0,60,3,3222.3,3,2,5,10,2,Loyal Customers
14176.0,297,4,576.9000000000001,1,3,3,7,0,At Risk
14177.0,86,4,549.46,2,3,3,8,2,Loyal Customers
14178.0,9,7,1585.33,5,4,4,13,1,Champions
14179.0,41,2,624.02,3,1,3,7,3,Potential Loyalists
14180.0,11,25,4748.52,5,4,5,14,1,Champions
14184.0,67,1,452.89,3,1,2,6,0,At Risk
14185.0,331,1,197.65,1,1,1,3,0,At Risk
14188.0,31,6,2054.36,4,3,5,12,2,Loyal Customers
14189.0,2,15,4654.08,5,4,5,14,1,Champions
14191.0,2,13,4684.76,5,4,5,14,1,Champions
14193.0,68,2,853.39,3,1,3,7,2,Loyal Customers
14194.0,5,21,11349.52,5,4,5,14,1,Champions
14195.0,202,2,1012.0,1,1,4,6,0,At Risk
14196.0,107,1,335.52,2,1,2,5,0,At Risk
14198.0,18,4,701.4,4,3,3,10,3,Potential Loyalists
14199.0,218,1,185.39999999999998,1,1,1,3,0,At Risk
14201.0,60,7,747.44,3,4,3,10,2,Loyal Customers
14204.0,2,1,142.27,5,1,1,7,3,Potential Loyalists
14205.0,17,2,466.7,4,1,3,8,3,Potential Loyalists
14206.0,239,1,328.15999999999997,1,1,2,4,0,At Risk
14208.0,95,1,151.74,2,1,1,4,0,At Risk
14209.0,11,6,2073.43,5,3,5,13,1,Champions
14210.0,106,6,1905.8400000000001,2,3,4,9,2,Loyal Customers
14211.0,53,9,2241.1,3,4,5,12,2,Loyal Customers
14212.0,90,1,1070.48,2,1,4,7,0,At Risk
14214.0,31,5,1004.38,4,3,4,11,2,Loyal Customers
14215.0,12,6,1789.72,5,3,4,12,1,Champions
14216.0,3,4,1839.3,5,3,4,12,1,Champions
14217.0,2,17,2004.98,5,4,5,14,1,Champions
14218.0,43,1,169.48000000000002,3,1,1,5,0,At Risk
14219.0,4,1,89.94,5,1,1,7,3,Potential Loyalists
14220.0,247,2,632.4,1,1,3,5,0,At Risk
14221.0,42,9,3432.8,3,4,5,12,1,Champions
14222.0,177,1,683.17,2,1,3,6,0,At Risk
14223.0,92,3,991.13,2,2,4,8,2,Loyal Customers
14224.0,110,4,1004.38,2,3,4,9,2,Loyal Customers
14226.0,29,5,2204.83,4,3,5,12,2,Loyal Customers
14227.0,26,10,3350.96,4,4,5,13,1,Champions
14229.0,52,3,1547.2,3,2,4,9,2,Loyal Customers
14231.0,184,3,925.71,1,2,4,7,2,Loyal Customers
14232.0,43,5,2048.07,3,3,5,11,2,Loyal Customers
14233.0,49,4,1462.72,3,3,4,10,2,Loyal Customers
14234.0,22,4,740.89,4,3,3,10,2,Loyal Customers
14235.0,75,5,3144.86,2,3,5,10,2,Loyal Customers
14236.0,81,2,490.86,2,1,3,6,0,At Risk
14237.0,373,1,161.0,1,1,1,3,0,At Risk
14238.0,326,1,146.85,1,1,1,3,0,At Risk
14239.0,43,11,2380.85,3,4,5,12,1,Champions
14240.0,30,2,890.34,4,1,4,9,3,Potential Loyalists
14241.0,184,1,213.70000000000002,1,1,1,3,0,At Risk
14242.0,235,2,280.55,1,1,2,4,0,At Risk
14243.0,9,10,2588.77,5,4,5,14,1,Champions
14245.0,220,2,1693.45,1,1,4,6,2,Loyal Customers
14246.0,111,3,1474.06,2,2,4,8,2,Loyal Customers
14247.0,278,1,131.82,1,1,1,3,0,At Risk
14248.0,318,1,302.58,1,1,2,4,0,At Risk
14250.0,7,3,1904.05,5,2,4,11,3,Potential Loyalists
14251.0,2,5,2879.7000000000003,5,3,5,13,1,Champions
14256.0,260,2,969.0600000000001,1,1,4,6,0,At Risk
14257.0,64,5,3099.7200000000003,3,3,5,11,2,Loyal Customers
14258.0,9,9,12669.98,5,4,5,14,1,Champions
14259.0,142,1,120.0,2,1,1,4,0,At Risk
14261.0,51,2,1163.45,3,1,4,8,2,Loyal Customers
14262.0,8,8,2618.23,5,4,5,14,1,Champions
14264.0,155,2,333.97,2,1,2,5,0,At Risk
14267.0,163,3,1516.24,2,2,4,8,2,Loyal Customers
14270.0,332,1,492.65000000000003,1,1,3,5,0,At Risk
14271.0,226,1,112.32,1,1,1,3,0,At Risk
14272.0,74,2,437.96,2,1,2,5,0,At Risk
14273.0,51,4,559.97,3,3,3,9,2,Loyal Customers
14276.0,99,3,1119.74,2,2,4,8,2,Loyal Customers
14280.0,197,1,134.04,1,1,1,3,0,At Risk
14282.0,3,15,3701.44,5,4,5,14,1,Champions
14284.0,31,2,595.25,4,1,3,8,3,Potential Loyalists
14285.0,21,4,1910.01,4,3,4,11,2,Loyal Customers
14286.0,24,3,4628.75,4,2,5,11,2,Loyal Customers
14287.0,8,3,176.63,5,2,1,8,3,Potential Loyalists
14288.0,213,1,426.6,1,1,2,4,0,At Risk
14289.0,9,6,911.26,5,3,4,12,2,Loyal Customers
14290.0,11,5,2314.65,5,3,5,13,1,Champions
14291.0,2,11,3883.25,5,4,5,14,1,Champions
14292.0,8,9,4871.93,5,4,5,14,1,Champions
14293.0,3,4,1046.56,5,3,4,12,3,Potential Loyalists
14295.0,40,1,166.20000000000002,3,1,1,5,0,At Risk
14297.0,18,4,1305.33,4,3,4,11,2,Loyal Customers
14298.0,8,44,51527.3,5,4,5,14,1,Champions
14299.0,8,9,3965.62,5,4,5,14,1,Champions
14300.0,19,1,43.2,4,1,1,6,3,Potential Loyalists
14301.0,117,1,640.14,2,1,3,6,0,At Risk
14304.0,223,1,383.45,1,1,2,4,0,At Risk
14305.0,71,3,1858.96,3,2,4,9,2,Loyal Customers
14306.0,51,2,2093.32,3,1,5,9,2,Loyal Customers
14307.0,89,6,2995.72,2,3,5,10,2,Loyal Customers
14309.0,8,9,2352.53,5,4,5,14,1,Champions
14311.0,243,1,310.26,1,1,2,4,0,At Risk
14312.0,47,6,1611.59,3,3,4,10,2,Loyal Customers
14314.0,107,1,120.0,2,1,1,4,0,At Risk
14315.0,45,6,2481.13,3,3,5,11,2,Loyal Customers
14317.0,65,1,508.58000000000004,3,1,3,7,0,At Risk
14320.0,207,2,477.79,1,1,3,5,0,At Risk
14321.0,11,5,1530.75,5,3,4,12,2,Loyal Customers
14323.0,115,2,605.0600000000001,2,1,3,6,0,At Risk
14326.0,242,1,183.85,1,1,1,3,0,At Risk
14327.0,163,1,311.65,2,1,2,5,0,At Risk
14329.0,17,7,4975.24,4,4,5,13,1,Champions
14331.0,124,2,462.65999999999997,2,1,3,6,0,At Risk
14332.0,23,3,828.41,4,2,3,9,2,Loyal Customers
14333.0,68,1,415.2,3,1,2,6,0,At Risk
14334.0,17,8,2552.21,4,4,5,13,1,Champions
14336.0,17,4,1614.91,4,3,4,11,2,Loyal Customers
14338.0,161,2,588.22,2,1,3,6,0,At Risk
14339.0,243,1,309.52,1,1,2,4,0,At Risk
14340.0,219,1,134.7,1,1,1,3,0,At Risk
14341.0,45,8,2162.82,3,4,5,12,2,Loyal Customers
14342.0,21,4,668.5600000000001,4,3,3,10,2,Loyal Customers
14344.0,127,8,884.0300000000001,2,4,3,9,2,Loyal Customers
14345.0,39,1,108.97999999999999,3,1,1,5,0,At Risk
14346.0,121,2,1021.58,2,1,4,7,2,Loyal Customers
14348.0,260,1,409.57,1,1,2,4,0,At Risk
14349.0,10,1,133.5,5,1,1,7,3,Potential Loyalists
14350.0,274,1,282.93,1,1,2,4,0,At Risk
14351.0,165,1,51.0,2,1,1,4,0,At Risk
14352.0,157,4,1008.16,2,3,4,9,2,Loyal Customers
14353.0,215,1,90.6,1,1,1,3,0,At Risk
14354.0,6,2,163.62,5,1,1,7,3,Potential Loyalists
14355.0,366,1,174.4,1,1,1,3,0,At Risk
14356.0,80,2,701.23,2,1,3,6,2,Loyal Customers
14357.0,43,1,223.56,3,1,1,5,0,At Risk
14359.0,19,3,912.18,4,2,4,10,3,Potential Loyalists
14360.0,32,4,2118.03,4,3,5,12,2,Loyal Customers
14362.0,22,1,151.5,4,1,1,6,3,Potential Loyalists
14364.0,109,8,3717.35,2,4,5,11,2,Loyal Customers
14367.0,8,16,9208.02,5,4,5,14,1,Champions
14368.0,320,1,155.0,1,1,1,3,0,At Risk
14371.0,295,1,100.5,1,1,1,3,0,At Risk
14373.0,358,1,76.55,1,1,1,3,0,At Risk
14375.0,185,1,205.53,1,1,1,3,0,At Risk
14377.0,191,2,617.05,1,1,3,5,0,At Risk
14379.0,44,2,342.65000000000003,3,1,2,6,3,Potential Loyalists
14381.0,52,1,202.68,3,1,1,5,0,At Risk
14382.0,26,1,594.87,4,1,3,8,3,Potential Loyalists
14383.0,38,3,1247.69,3,2,4,9,2,Loyal Customers
14385.0,9,3,202.11,5,2,1,8,3,Potential Loyalists
14386.0,297,1,142.4,1,1,1,3,0,At Risk
14387.0,33,3,1719.2,4,2,4,10,2,Loyal Customers
14388.0,10,8,3212.84,5,4,5,14,1,Champions
14389.0,65,2,1043.46,3,1,4,8,2,Loyal Customers
14390.0,10,9,4623.42,5,4,5,14,1,Champions
14393.0,218,1,67.95,1,1,1,3,0,At Risk
14395.0,2,9,3397.55,5,4,5,14,1,Champions
14396.0,65,2,487.99,3,1,3,7,0,At Risk
14397.0,3,19,2612.96,5,4,5,14,1,Champions
14400.0,149,1,574.7,2,1,3,6,0,At Risk
14401.0,4,13,4051.48,5,4,5,14,1,Champions
14403.0,130,4,1475.81,2,3,4,9,2,Loyal Customers
14404.0,34,6,1446.82,3,3,4,10,2,Loyal Customers
14406.0,119,1,156.75,2,1,1,4,0,At Risk
14407.0,107,6,2157.73,2,3,5,10,2,Loyal Customers
14408.0,11,7,2534.53,5,4,5,14,1,Champions
14409.0,71,6,2059.4500000000003,3,3,5,11,2,Loyal Customers
14410.0,92,9,1085.17,2,4,4,10,2,Loyal Customers
14411.0,311,1,1063.0,1,1,4,6,0,At Risk
14412.0,43,2,770.03,3,1,3,7,2,Loyal Customers
14413.0,362,1,121.05,1,1,1,3,0,At Risk
14414.0,92,7,1496.98,2,4,4,10,2,Loyal Customers
14415.0,1,13,5782.28,5,4,5,14,1,Champions
14416.0,22,2,490.22,4,1,3,8,3,Potential Loyalists
14418.0,4,3,1933.44,5,2,5,12,3,Potential Loyalists
14419.0,11,6,1040.14,5,3,4,12,2,Loyal Customers
14420.0,99,1,387.52,2,1,2,5,0,At Risk
14421.0,57,2,813.11,3,1,3,7,2,Loyal Customers
14422.0,1,6,4263.64,5,3,5,13,1,Champions
14423.0,218,1,265.2,1,1,2,4,0,At Risk
14424.0,18,1,322.08,4,1,2,7,3,Potential Loyalists
14426.0,24,10,4481.67,4,4,5,13,1,Champions
14427.0,50,2,363.34000000000003,3,1,2,6,3,Potential Loyalists
14428.0,7,5,1207.21,5,3,4,12,1,Champions
14431.0,303,1,470.36,1,1,3,5,0,At Risk
14432.0,10,6,2233.92,5,3,5,13,1,Champions
14434.0,22,6,1372.8,4,3,4,11,2,Loyal Customers
14436.0,99,1,89.06,2,1,1,4,0,At Risk
14437.0,366,1,63.0,1,1,1,3,0,At Risk
14438.0,306,1,131.9,1,1,1,3,0,At Risk
14440.0,8,5,2357.6800000000003,5,3,5,13,1,Champions
14441.0,1,4,1712.89,5,3,4,12,1,Champions
14443.0,54,4,1420.2,3,3,4,10,2,Loyal Customers
14446.0,1,4,954.1,5,3,4,12,3,Potential Loyalists
14447.0,19,5,1163.23,4,3,4,11,2,Loyal Customers
14448.0,9,2,375.35,5,1,2,8,3,Potential Loyalists
14449.0,19,4,842.53,4,3,3,10,2,Loyal Customers
14450.0,181,3,483.25,1,2,3,6,0,At Risk
14451.0,60,2,627.79,3,1,3,7,2,Loyal Customers
14452.0,11,2,255.31,5,1,2,8,3,Potential Loyalists
14453.0,190,1,119.93,1,1,1,3,0,At Risk
14456.0,5,9,2907.73,5,4,5,14,1,Champions
14457.0,311,1,113.64,1,1,1,3,0,At Risk
14459.0,155,1,1837.92,2,1,4,7,2,Loyal Customers
14460.0,110,3,434.34,2,2,2,6,0,At Risk
14461.0,148,3,2103.06,2,2,5,9,2,Loyal Customers
14462.0,66,11,1949.35,3,4,5,12,2,Loyal Customers
14463.0,98,3,529.62,2,2,3,7,2,Loyal Customers
14465.0,247,3,1001.59,1,2,4,7,2,Loyal Customers
14466.0,29,7,2272.4,4,4,5,13,2,Loyal Customers
14467.0,18,4,595.41,4,3,3,10,3,Potential Loyalists
14470.0,12,2,461.19,5,1,3,9,3,Potential Loyalists
14472.0,104,8,1806.2,2,4,4,10,2,Loyal Customers
14473.0,74,2,234.34000000000003,2,1,1,4,0,At Risk
14474.0,46,1,547.66,3,1,3,7,3,Potential Loyalists
14475.0,72,3,925.85,2,2,4,8,2,Loyal Customers
14476.0,257,1,193.0,1,1,1,3,0,At Risk
14477.0,20,4,1309.6,4,3,4,11,2,Loyal Customers
14479.0,254,2,316.25,1,1,2,4,0,At Risk
14480.0,11,1,279.05,5,1,2,8,3,Potential Loyalists
14481.0,165,2,636.51,2,1,3,6,0,At Risk
14482.0,18,6,1996.78,4,3,5,12,2,Loyal Customers
14483.0,282,1,137.1,1,1,1,3,0,At Risk
14484.0,50,1,321.92,3,1,2,6,0,At Risk
14485.0,39,1,158.22,3,1,1,5,0,At Risk
14487.0,27,6,1138.55,4,3,4,11,2,Loyal Customers
14488.0,68,1,1064.28,3,1,4,8,0,At Risk
14489.0,207,1,463.38,1,1,3,5,0,At Risk
14491.0,175,2,340.93,2,1,2,5,0,At Risk
14493.0,7,5,2383.2400000000002,5,3,5,13,1,Champions
14494.0,26,1,139.56,4,1,1,6,3,Potential Loyalists
14495.0,51,2,123.8,3,1,1,5,0,At Risk
14496.0,312,2,538.8100000000001,1,1,3,5,0,At Risk
14497.0,309,1,475.37,1,1,3,5,0,At Risk
14498.0,43,5,1954.37,3,3,5,11,2,Loyal Customers
14499.0,26,3,782.02,4,2,3,9,2,Loyal Customers
14500.0,88,3,254.85000000000002,2,2,2,6,0,At Risk
14501.0,184,2,251.21,1,1,2,4,0,At Risk
14502.0,20,11,2379.03,4,4,5,13,1,Champions
14503.0,3,6,3543.26,5,3,5,13,1,Champions
14504.0,47,4,673.26,3,3,3,9,2,Loyal Customers
14505.0,17,8,5650.51,4,4,5,13,1,Champions
14506.0,17,5,1930.39,4,3,4,11,2,Loyal Customers
14507.0,24,6,1367.88,4,3,4,11,2,Loyal Customers
14508.0,22,2,263.07,4,1,2,7,3,Potential Loyalists
14511.0,11,5,1314.81,5,3,4,12,2,Loyal Customers
14512.0,188,2,275.28,1,1,2,4,0,At Risk
14513.0,101,3,455.59000000000003,2,2,2,6,0,At Risk
14514.0,61,3,962.6,3,2,4,9,2,Loyal Customers
14515.0,18,6,2076.89,4,3,5,12,2,Loyal Customers
14517.0,33,2,330.45,4,1,2,7,3,Potential Loyalists
14518.0,64,1,174.37,3,1,1,5,0,At Risk
14520.0,2,2,270.6,5,1,2,8,3,Potential Loyalists
14522.0,24,4,974.54,4,3,4,11,2,Loyal Customers
14523.0,108,1,241.09,2,1,2,5,0,At Risk
14524.0,32,9,1835.43,4,4,4,12,2,Loyal Customers
14525.0,20,9,4126.2,4,4,5,13,1,Champions
14527.0,3,55,8507.13,5,4,5,14,1,Champions
14528.0,37,1,364.21999999999997,3,1,2,6,3,Potential Loyalists
14529.0,60,3,553.12,3,2,3,8,2,Loyal Customers
14530.0,26,6,2855.51,4,3,5,12,2,Loyal Customers
14532.0,236,4,932.85,1,3,4,8,2,Loyal Customers
14533.0,25,7,1949.72,4,4,5,13,2,Loyal Customers
14534.0,3,18,4271.82,5,4,5,14,1,Champions
14535.0,60,3,2818.27,3,2,5,10,2,Loyal Customers
14536.0,260,1,170.95,1,1,1,3,0,At Risk
14537.0,58,1,355.56,3,1,2,6,0,At Risk
14538.0,65,2,388.25,3,1,2,6,0,At Risk
14539.0,16,2,537.48,4,1,3,8,3,Potential Loyalists
14540.0,10,3,909.31,5,2,4,11,3,Potential Loyalists
14541.0,59,8,1394.9,3,4,4,11,2,Loyal Customers
14542.0,186,1,103.25,1,1,1,3,0,At Risk
14543.0,29,16,3577.83,4,4,5,13,1,Champions
14544.0,24,2,1999.35,4,1,5,10,2,Loyal Customers
14546.0,5,5,2547.03,5,3,5,13,1,Champions
14547.0,4,8,3929.9700000000003,5,4,5,14,1,Champions
14548.0,151,2,652.8,2,1,3,6,0,At Risk
14549.0,311,1,289.24,1,1,2,4,0,At Risk
14550.0,11,2,746.15,5,1,3,9,3,Potential Loyalists
14551.0,18,2,186.23,4,1,1,6,3,Potential Loyalists
14552.0,152,1,164.22,2,1,1,4,0,At Risk
14553.0,19,5,858.43,4,3,3,10,2,Loyal Customers
14554.0,10,4,2187.21,5,3,5,13,2,Loyal Customers
14555.0,57,2,312.54,3,1,2,6,0,At Risk
14557.0,85,1,788.38,2,1,3,6,0,At Risk
14560.0,7,22,2237.77,5,4,5,14,1,Champions
14561.0,76,3,1080.76,2,2,4,8,2,Loyal Customers
14562.0,4,18,4950.37,5,4,5,14,1,Champions
14565.0,96,4,3099.12,2,3,5,10,2,Loyal Customers
14567.0,57,2,1530.3600000000001,3,1,4,8,2,Loyal Customers
14569.0,1,1,219.39,5,1,1,7,3,Potential Loyalists
14570.0,281,2,218.06,1,1,1,3,0,At Risk
14572.0,3,7,2702.38,5,4,5,14,1,Champions
14573.0,180,9,1615.67,1,4,4,9,2,Loyal Customers
14576.0,372,1,35.400000000000006,1,1,1,3,0,At Risk
14577.0,13,4,820.41,5,3,3,11,3,Potential Loyalists
14578.0,3,1,168.63,5,1,1,7,3,Potential Loyalists
14581.0,17,1,133.6,4,1,1,6,3,Potential Loyalists
14582.0,41,1,114.11,3,1,1,5,0,At Risk
14583.0,6,5,944.01,5,3,4,12,3,Potential Loyalists
14584.0,169,4,1033.06,2,3,4,9,2,Loyal Customers
14585.0,50,1,157.05,3,1,1,5,0,At Risk
14586.0,277,1,237.36,1,1,2,4,0,At Risk
14587.0,19,9,1566.59,4,4,4,12,1,Champions
14589.0,372,1,39.75,1,1,1,3,0,At Risk
14591.0,15,4,1274.72,4,3,4,11,2,Loyal Customers
14592.0,35,3,555.74,3,2,3,8,3,Potential Loyalists
14593.0,22,3,595.63,4,2,3,9,3,Potential Loyalists
14594.0,7,2,356.75,5,1,2,8,3,Potential Loyalists
14595.0,20,6,1740.6,4,3,4,11,2,Loyal Customers
14597.0,11,2,835.52,5,1,3,9,3,Potential Loyalists
14598.0,44,1,218.67,3,1,1,5,0,At Risk
14600.0,306,1,393.33000000000004,1,1,2,4,0,At Risk
14601.0,11,1,213.96,5,1,1,7,3,Potential Loyalists
14603.0,275,1,660.0,1,1,3,5,0,At Risk
14606.0,1,93,12029.27,5,4,5,14,1,Champions
14607.0,16,14,16137.5,4,4,5,13,1,Champions
14608.0,4,4,1785.15,5,3,4,12,1,Champions
14609.0,72,4,601.56,2,3,3,8,2,Loyal Customers
14616.0,243,3,406.08000000000004,1,2,2,5,0,At Risk
14618.0,9,3,533.64,5,2,3,10,3,Potential Loyalists
14619.0,246,1,394.44,1,1,2,4,0,At Risk
14620.0,206,2,412.78000000000003,1,1,2,4,0,At Risk
14621.0,1,5,1788.3600000000001,5,3,4,12,1,Champions
14622.0,185,1,320.58000000000004,1,1,2,4,0,At Risk
14623.0,32,5,885.0500000000001,4,3,3,10,2,Loyal Customers
14624.0,57,2,225.85,3,1,1,5,0,At Risk
14625.0,196,2,899.63,1,1,4,6,0,At Risk
14626.0,24,4,2791.27,4,3,5,12,2,Loyal Customers
14628.0,91,2,671.96,2,1,3,6,0,At Risk
14629.0,4,2,948.05,5,1,4,10,3,Potential Loyalists
14631.0,51,3,1006.98,3,2,4,9,2,Loyal Customers
14632.0,263,1,114.56,1,1,1,3,0,At Risk
14633.0,266,1,344.90000000000003,1,1,2,4,0,At Risk
14636.0,36,2,609.85,3,1,3,7,3,Potential Loyalists
14638.0,51,1,443.6,3,1,2,6,0,At Risk
14639.0,52,6,2984.49,3,3,5,11,2,Loyal Customers
14640.0,24,6,2107.38,4,3,5,12,2,Loyal Customers
14641.0,22,1,110.46,4,1,1,6,3,Potential Loyalists
14642.0,59,1,96.12,3,1,1,5,0,At Risk
14643.0,170,2,693.8100000000001,2,1,3,6,0,At Risk
14644.0,68,2,830.76,3,1,3,7,2,Loyal Customers
14645.0,157,2,597.09,2,1,3,6,0,At Risk
14647.0,201,1,213.82,1,1,1,3,0,At Risk
14649.0,5,4,1363.95,5,3,4,12,3,Potential Loyalists
14651.0,67,2,653.75,3,1,3,7,2,Loyal Customers
14652.0,77,1,114.18,2,1,1,4,0,At Risk
14653.0,1,7,1924.16,5,4,4,13,1,Champions
14655.0,8,4,1932.23,5,3,5,13,2,Loyal Customers
14656.0,169,2,284.05,2,1,2,5,0,At Risk
14657.0,18,4,794.47,4,3,3,10,2,Loyal Customers
14658.0,5,2,247.15,5,1,2,8,3,Potential Loyalists
14659.0,9,9,2520.03,5,4,5,14,1,Champions
14660.0,87,2,285.74,2,1,2,5,0,At Risk
14661.0,27,1,107.95,4,1,1,6,3,Potential Loyalists
14662.0,29,4,719.78,4,3,3,10,2,Loyal Customers
14664.0,20,2,619.16,4,1,3,8,3,Potential Loyalists
14665.0,61,5,1835.7,3,3,4,10,2,Loyal Customers
14666.0,24,1,195.25,4,1,1,6,3,Potential Loyalists
14667.0,11,25,9042.5,5,4,5,14,1,Champions
14669.0,242,3,1233.73,1,2,4,7,2,Loyal Customers
14670.0,280,2,381.53,1,1,2,4,0,At Risk
14672.0,235,2,765.55,1,1,3,5,0,At Risk
14673.0,3,5,1736.4,5,3,4,12,1,Champions
14675.0,16,1,575.76,4,1,3,8,3,Potential Loyalists
14676.0,31,6,2548.2400000000002,4,3,5,12,2,Loyal Customers
14680.0,25,16,28754.11,4,4,5,13,1,Champions
14681.0,71,3,498.95,3,2,3,8,2,Loyal Customers
14682.0,188,2,52.0,1,1,1,3,0,At Risk
14684.0,26,5,1197.3,4,3,4,11,2,Loyal Customers
14687.0,107,1,628.38,2,1,3,6,0,At Risk
14688.0,8,21,5572.45,5,4,5,14,1,Champions
14689.0,209,1,112.8,1,1,1,3,0,At Risk
14690.0,44,2,355.05,3,1,2,6,3,Potential Loyalists
14691.0,31,5,2114.33,4,3,5,12,2,Loyal Customers
14692.0,137,4,562.35,2,3,3,8,2,Loyal Customers
14693.0,264,1,172.9,1,1,1,3,0,At Risk
14696.0,4,7,2078.95,5,4,5,14,1,Champions
14697.0,218,2,188.60999999999999,1,1,1,3,0,At Risk
14698.0,2,5,1185.17,5,3,4,12,1,Champions
14699.0,214,1,109.13000000000001,1,1,1,3,0,At Risk
14700.0,32,3,2174.45,4,2,5,11,2,Loyal Customers
14701.0,11,9,2495.91,5,4,5,14,1,Champions
14702.0,1,17,3251.79,5,4,5,14,1,Champions
14703.0,15,1,318.17,4,1,2,7,3,Potential Loyalists
14704.0,11,9,1410.96,5,4,4,13,1,Champions
14705.0,199,1,179.0,1,1,1,3,0,At Risk
14708.0,3,3,1126.37,5,2,4,11,3,Potential Loyalists
14709.0,15,13,4921.04,4,4,5,13,1,Champions
14710.0,14,4,578.78,4,3,3,10,3,Potential Loyalists
14711.0,10,11,2813.85,5,4,5,14,1,Champions
14712.0,29,3,917.07,4,2,4,10,2,Loyal Customers
14713.0,9,11,2658.9,5,4,5,14,1,Champions
14714.0,24,1,160.19,4,1,1,6,3,Potential Loyalists
14715.0,25,4,867.38,4,3,3,10,2,Loyal Customers
14716.0,43,2,299.24,3,1,2,6,3,Potential Loyalists
14719.0,2,5,1563.14,5,3,4,12,1,Champions
14720.0,6,3,663.81,5,2,3,10,3,Potential Loyalists
14722.0,147,1,180.42000000000002,2,1,1,4,0,At Risk
14723.0,10,6,1039.02,5,3,4,12,2,Loyal Customers
14725.0,25,1,602.88,4,1,3,8,3,Potential Loyalists
14727.0,274,1,268.58,1,1,2,4,0,At Risk
14729.0,374,1,307.64,1,1,2,4,0,At Risk
14730.0,1,8,1787.1299999999999,5,4,4,13,1,Champions
14731.0,47,3,373.42,3,2,2,7,3,Potential Loyalists
14732.0,8,8,2702.4900000000002,5,4,5,14,1,Champions
14733.0,16,12,9585.91,4,4,5,13,1,Champions
14735.0,4,32,6065.69,5,4,5,14,1,Champions
14737.0,4,3,1164.55,5,2,4,11,3,Potential Loyalists
14738.0,43,7,1314.45,3,4,4,11,2,Loyal Customers
14739.0,4,7,3902.28,5,4,5,14,1,Champions
14740.0,197,3,1448.21,1,2,4,7,2,Loyal Customers
14741.0,12,6,1400.34,5,3,4,12,1,Champions
14744.0,16,7,1099.98,4,4,4,12,2,Loyal Customers
14745.0,113,5,1220.26,2,3,4,9,2,Loyal Customers
14747.0,249,1,328.2,1,1,2,4,0,At Risk
14748.0,29,5,1415.75,4,3,4,11,2,Loyal Customers
14752.0,44,1,389.64,3,1,2,6,3,Potential Loyalists
14753.0,87,1,563.15,2,1,3,6,0,At Risk
14754.0,45,2,638.05,3,1,3,7,3,Potential Loyalists
14755.0,10,11,5010.28,5,4,5,14,1,Champions
14756.0,15,1,738.96,4,1,3,8,3,Potential Loyalists
14757.0,75,1,420.5,2,1,2,5,0,At Risk
14758.0,145,4,1484.06,2,3,4,9,2,Loyal Customers
14759.0,5,3,1625.97,5,2,4,11,3,Potential Loyalists
14760.0,297,1,89.2,1,1,1,3,0,At Risk
14761.0,59,2,255.9,3,1,2,6,0,At Risk
14762.0,264,1,300.52,1,1,2,4,0,At Risk
14764.0,47,1,278.3,3,1,2,6,0,At Risk
